3-0,0.2738194313941314,0.23105318263577546,0.1050296652259121,0.25550350344975703,0.25297994577035626,0.19974697307310263,0.1003047061666085,0.20849553008134444,0.21120701226878574,0.25770490482965985,0.06002845713978899,0.22401272517383014,0.24111385540551425,0.08086794276356413,0.2738194313941314,0.24526497355633708,0.03810169400520819,0.23410695589143332,0.22530135037182206,0.2738194313941314,0.06002845713978899,0.1003047061666085,0.23354318236731186,0.2738194313941314,0.25297994577035626
3-1,0.2947931058915223,0.318445105749814,0.33039583849978155,0.28279513704372883,0.2853990269363848,0.30173681227193816,0.25500702636955164,0.32961201450148203,0.25500702636955164,0.2638239392543782,0.2622341493369233,0.2853990269363848,0.2638239392543782,0.33234432753510235,0.2853990269363848,0.2654004440193195,0.29071751632597626,0.354765236593805,0.2981572017335648,0.2622341493369233,0.29245491904913734,0.33273402534216645,0.3462317402959342,0.3242669548068634,0.29245491904913734
3-2,0.30786450293630135,0.3121949066136557,0.30190005183383556,0.2677673287347418,0.30898021200608333,0.2927472502435051,0.06715756916399428,0.3015390661935168,0.3006127499843359,0.3121949066136557,0.2963293385205143,0.2729072800906807,0.3081827683824995,0.30190005183383556,0.3121949066136557,0.3121949066136557,0.28980810088801046,0.27285957587391274,0.3121949066136557,0.3121949066136557,0.3183964547934906,0.29590284858254395,0.3032678100489289,0.3121949066136557,0.3021286048723806
6-0,0.33642513892990417,0.33059947918064914,0.3564290316518564,0.3287504362533222,0.364731267953502,0.3609794893822653,0.2792759537168783,0.3541470911970791,0.31879379312196304,0.32793833391500443,0.2910178796746221,0.3414017825981905,0.2702656447152944,0.2420836800987946,0.30931367285027783,0.3340190340680287,0.33918024644956907,0.3032363284920401,0.2882191468227335,0.37886923138876205,0.28368882386104327,0.3298377137641279,0.34559988187602353,0.3566370909286155,0.3257570673038202
6-1,0.3964038568273875,0.3734648268206563,0.37142777010191186,0.3891914951405865,0.3780998689198285,0.40412253043776053,0.3606845101026205,0.29791954511637797,0.3719636045866251,0.4050967749554209,0.38986018115043514,0.408981944001606,0.3999170416031932,0.3694659959140776,0.39867709403526175,0.34401016757005703,0.3152492885062765,0.39393281845986705,0.41355056033821047,0.32176934613431585,0.4070895478324536,0.39924392720917323,0.3585411721637676,0.3452501151379885,0.33883486260200046
6-2,0.39079721578254856,0.3692754939878447,0.3982839298021771,0.3958802068796601,0.40857095254640835,0.34407485147612504,0.3918616606193859,0.3440292832690632,0.3257329361304618,0.3866967891502099,0.3263231868125609,0.3897854591851265,0.29932117611542425,0.3609735362637488,0.39417495913101436,0.392381422981186,0.41278601169963713,0.4019436264318385,0.4046599187746709,0.3627720564362245,0.36134520195259767,0.4068037605162878,0.3932999071547781,0.41992669214688916,0.38635360359077475
9-0,0.32931085398265725,0.34881473328143037,0.30651158420360275,0.34730462562753356,0.4162997664366829,0.3649863083572713,0.41805820290477597,0.2734335149936911,0.3539021181776692,0.3572713361432522,0.3626171172380466,0.29659521060968075,0.4007188112432549,0.3593552847056296,0.3903896748906011,0.3185454643077666,0.32611278155118256,0.406776020832774,0.4182561947971758,0.27544028027598055,0.3090519208569358,0.38615466187011727,0.3425628875942978,0.26350707401540974,0.3256027007436441
9-1,0.41340442366056135,0.3839866676113886,0.4047867880634381,0.42445914667989276,0.4006639624000661,0.4072607786870727,0.40176515393063383,0.42002928638065207,0.3914499710678901,0.42820113130454296,0.3545585786658164,0.41944326354199885,0.3619333144388942,0.3862318583861787,0.404834024161264,0.39493806166672574,0.3659941427238696,0.37840247517152603,0.36726066059682805,0.37930438941439043,0.36355705530166155,0.4177944285022614,0.4208618226048346,0.39712420731923337,0.42936727246962136
9-2,0.35990410740426404,0.39769866314272534,0.32531570223455103,0.40404901999874687,0.40972724580060493,0.4329784234539562,0.41460233195299645,0.42271988083913853,0.41547453591629124,0.36270726414180826,0.3522166084722689,0.3603747415428256,0.34000931300231824,0.4026477976315924,0.33155997060850645,0.4205589510198734,0.3398035440673042,0.4169683187040402,0.3234025495411851,0.43326536075779926,0.3442884524467279,0.41403344136795756,0.40462503061613914,0.42159705173700307,0.4135820313167503
12-0,0.37006698166393726,0.35063357405567935,0.37659735831834407,0.37227173883862646,0.33720032752557105,0.36716421917366904,0.3879231657225698,0.3613352036296277,0.3507006899514081,0.33493852183951245,0.39966844747509994,0.36546954280651833,0.3220992509866037,0.43112566780316247,0.4085747268383043,0.3563484925769818,0.3697649601331579,0.3927085290880292,0.36908373379151116,0.3615701092646782,0.40207119654218904,0.36913407071330767,0.33876412789605087,0.3506503530296115,0.36262047303283307
12-1,0.4117880634380794,0.40941887790649617,0.3709509807394812,0.38687397409100027,0.35776472880575333,0.39982995004782657,0.3999185177312502,0.3621296394704834,0.40406496144353515,0.40999013946457885,0.4143786681782218,0.39187361982026664,0.4163242049574285,0.37782235684510107,0.3725511035533354,0.354644194093126,0.37970294398979704,0.42289445093940803,0.35201373389544294,0.39971776431548994,0.4109983349275515,0.3741349889585622,0.37723928626256187,0.405724129379672,0.41272835701042737
12-2,0.4092858037946925,0.42658249839087276,0.40310063168927046,0.42532581268049285,0.39795783232039006,0.4075349878389848,0.38876587055211576,0.3965537619402943,0.4185980941097397,0.4046570707617295,0.36535805218698914,0.3829637561873081,0.413026668793183,0.4220897579758603,0.40962756534765693,0.39925510221518445,0.4247106418851567,0.40397283565256525,0.4261674005046679,0.42744971833152007,0.42252692796236063,0.4102334801009336,0.41620220322281143,0.36221526990618647,0.38791929870529324
15-0,0.37580874654353136,0.3991516550779886,0.3400695320679749,0.2843834733818357,0.2968099814760128,0.4189978254449784,0.2389997046900588,0.39423877151064446,0.3410729147091197,0.37956723670434106,0.33273040887003674,0.34772074418105176,0.39004067223281147,0.3932353888694997,0.3523953663185589,0.37119788450696656,0.42350465784316355,0.3652715509141185,0.32851888641305804,0.30656863271497214,0.42435702971891864,0.36702998738221165,0.36429501463126523,0.3276061102311471,0.4014671534806304
15-1,0.3605162315041154,0.4057256055077291,0.34194211216211434,0.3880342107438504,0.35906519762402433,0.3842095629480049,0.35748426447491166,0.3657062977527427,0.37980774908184833,0.395233287278138,0.36863493581795215,0.3674584617564743,0.34942755753947174,0.3866540310104982,0.3917437205512453,0.406667375208134,0.37894569029652464,0.3952318111500809,0.394967584227867,0.38944538916640103,0.3453194931566704,0.35198125907818756,0.38167505107403077,0.4157455627590605,0.3543947284514826
